"Invoice Name","Total Currency","Total","Account Name","Price Book: Price Book Name","Invoice Date","Product: Product Name"
"Invoice - 00113521","USD","-400.00","Audi Warwick","Dealerware+ Audi","8/31/2025","CVP Program FM"
"Invoice - 00113521","USD","-530.00","Audi Warwick","Dealerware+ Audi","8/31/2025","CVP Program Toll Management"
"Invoice - 00113521","USD","400.00","Audi Warwick","Dealerware+ Audi","8/31/2025","Fleet Management"
"Invoice - 00113521","USD","435.63","Audi Warwick","Dealerware+ Audi","8/31/2025","Toll Charges Incurred"
"Invoice - 00113521","USD","530.00","Audi Warwick","Dealerware+ Audi","8/31/2025","Toll Management Solutions"
"Invoice - 00115935","USD","1000.00","Audi Warwick","Dealerware+ Audi","9/30/2025","Connected Car Solutions"
"Invoice - 00115935","USD","-1000.00","Audi Warwick","Dealerware+ Audi","9/30/2025","CVP Program CCD"
"Invoice - 00115935","USD","-400.00","Audi Warwick","Dealerware+ Audi","9/30/2025","CVP Program FM"
"Invoice - 00115935","USD","-520.00","Audi Warwick","Dealerware+ Audi","9/30/2025","CVP Program Toll Management"
"Invoice - 00115935","USD","400.00","Audi Warwick","Dealerware+ Audi","9/30/2025","Fleet Management"
"Invoice - 00115935","USD","520.27","Audi Warwick","Dealerware+ Audi","9/30/2025","Toll Charges Incurred"
"Invoice - 00115935","USD","520.00","Audi Warwick","Dealerware+ Audi","9/30/2025","Toll Management Solutions"
"Invoice - 00119354","USD","1000.00","Audi Warwick","Dealerware+ Audi","10/31/2025","Connected Car Solutions"
"Invoice - 00099094","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","1/31/2025","Connected Car Solutions"
"Invoice - 00099094","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","1/31/2025","Fleet Management"
"Invoice - 00100785","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","2/28/2025","Connected Car Solutions"
"Invoice - 00100785","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","2/28/2025","Fleet Management"
"Invoice - 00103561","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","3/31/2025","Connected Car Solutions"
"Invoice - 00103561","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","3/31/2025","Fleet Management"
"Invoice - 00105485","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","4/30/2025","Connected Car Solutions"
"Invoice - 00105485","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","4/30/2025","Fleet Management"
"Invoice - 00107252","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","5/31/2025","Connected Car Solutions"
"Invoice - 00107252","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","5/31/2025","Fleet Management"
"Invoice - 00108469","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","6/30/2025","Connected Car Solutions"
"Invoice - 00108469","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","6/30/2025","Fleet Management"
"Invoice - 00111645","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","7/31/2025","Connected Car Solutions"
"Invoice - 00111645","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","7/31/2025","Fleet Management"
"Invoice - 00113376","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","8/31/2025","Connected Car Solutions"
"Invoice - 00113376","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","8/31/2025","Fleet Management"
"Invoice - 00115619","USD","3300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","9/30/2025","Connected Car Solutions"
"Invoice - 00115619","USD","966.67","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","9/30/2025","Connected Car Solutions"
"Invoice - 00115619","USD","500.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","9/30/2025","Fleet Management"
"Invoice - 00119005","USD","4300.00","Bill Brown Ford, Inc.","Dealerware+ Ford Lincoln","10/31/2025","Connected Car Solutions"
"Invoice - 00102121","USD","468.00","Capitol Honda","Dealerware+ Open Marketplace","1/31/2025","Fleet Management"
"Invoice - 00103872","USD","390.00","Capitol Honda","Dealerware+ Open Marketplace","2/28/2025","Fleet Management"
"Invoice - 00105961","USD","390.00","Capitol Honda","Dealerware+ Open Marketplace","3/31/2025","Fleet Management"
"Invoice - 00107866","USD","468.00","Capitol Honda","Dealerware+ Open Marketplace","4/30/2025","Fleet Management"
"Invoice - 00109860","USD","468.00","Capitol Honda","Dealerware+ Open Marketplace","5/31/2025","Fleet Management"
"Invoice - 00112037","USD","500.00","Capitol Honda","Dealerware+ Open Marketplace","6/30/2025","Fleet Management"
"Invoice - 00114243","USD","500.00","Capitol Honda","Dealerware+ Open Marketplace","7/31/2025","Fleet Management"
"Invoice - 00117294","USD","500.00","Capitol Honda","Dealerware+ Open Marketplace","8/31/2025","Fleet Management"
"Invoice - 00120339","USD","500.00","Capitol Honda","Dealerware+ Open Marketplace","9/30/2025","Fleet Management"
"Invoice - 00098845","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","1/31/2025","Connected Car Solutions"
"Invoice - 00098845","USD","299.00","Honda Leander","Dealerware+ Open Marketplace","1/31/2025","Fleet Management"
"Invoice - 00098845","USD","588.75","Honda Leander","Dealerware+ Open Marketplace","1/31/2025","Toll Charges Incurred"
"Invoice - 00098845","USD","276.00","Honda Leander","Dealerware+ Open Marketplace","1/31/2025","Toll Management Solutions"
"Invoice - 00101532","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","2/28/2025","Connected Car Solutions"
"Invoice - 00101532","USD","273.00","Honda Leander","Dealerware+ Open Marketplace","2/28/2025","Fleet Management"
"Invoice - 00101532","USD","506.11","Honda Leander","Dealerware+ Open Marketplace","2/28/2025","Toll Charges Incurred"
"Invoice - 00101532","USD","252.00","Honda Leander","Dealerware+ Open Marketplace","2/28/2025","Toll Management Solutions"
"Invoice - 00102669","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","3/31/2025","Connected Car Solutions"
"Invoice - 00102669","USD","286.00","Honda Leander","Dealerware+ Open Marketplace","3/31/2025","Fleet Management"
"Invoice - 00102669","USD","467.77","Honda Leander","Dealerware+ Open Marketplace","3/31/2025","Toll Charges Incurred"
"Invoice - 00102669","USD","264.00","Honda Leander","Dealerware+ Open Marketplace","3/31/2025","Toll Management Solutions"
"Invoice - 00104582","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","4/30/2025","Connected Car Solutions"
"Invoice - 00104582","USD","299.00","Honda Leander","Dealerware+ Open Marketplace","4/30/2025","Fleet Management"
"Invoice - 00104582","USD","563.08","Honda Leander","Dealerware+ Open Marketplace","4/30/2025","Toll Charges Incurred"
"Invoice - 00104582","USD","276.00","Honda Leander","Dealerware+ Open Marketplace","4/30/2025","Toll Management Solutions"
"Invoice - 00106496","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","5/31/2025","Connected Car Solutions"
"Invoice - 00106496","USD","299.00","Honda Leander","Dealerware+ Open Marketplace","5/31/2025","Fleet Management"
"Invoice - 00106496","USD","481.53","Honda Leander","Dealerware+ Open Marketplace","5/31/2025","Toll Charges Incurred"
"Invoice - 00106496","USD","276.00","Honda Leander","Dealerware+ Open Marketplace","5/31/2025","Toll Management Solutions"
"Invoice - 00109441","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","6/30/2025","Connected Car Solutions"
"Invoice - 00109441","USD","338.00","Honda Leander","Dealerware+ Open Marketplace","6/30/2025","Fleet Management"
"Invoice - 00109441","USD","580.32","Honda Leander","Dealerware+ Open Marketplace","6/30/2025","Toll Charges Incurred"
"Invoice - 00109441","USD","312.00","Honda Leander","Dealerware+ Open Marketplace","6/30/2025","Toll Management Solutions"
"Invoice - 00110775","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","7/31/2025","Connected Car Solutions"
"Invoice - 00110775","USD","442.00","Honda Leander","Dealerware+ Open Marketplace","7/31/2025","Fleet Management"
"Invoice - 00110775","USD","861.30","Honda Leander","Dealerware+ Open Marketplace","7/31/2025","Toll Charges Incurred"
"Invoice - 00110775","USD","408.00","Honda Leander","Dealerware+ Open Marketplace","7/31/2025","Toll Management Solutions"
"Invoice - 00113575","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","8/31/2025","Connected Car Solutions"
"Invoice - 00113575","USD","377.00","Honda Leander","Dealerware+ Open Marketplace","8/31/2025","Fleet Management"
"Invoice - 00113575","USD","1030.07","Honda Leander","Dealerware+ Open Marketplace","8/31/2025","Toll Charges Incurred"
"Invoice - 00113575","USD","348.00","Honda Leander","Dealerware+ Open Marketplace","8/31/2025","Toll Management Solutions"
"Invoice - 00116341","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","9/30/2025","Connected Car Solutions"
"Invoice - 00116341","USD","390.00","Honda Leander","Dealerware+ Open Marketplace","9/30/2025","Fleet Management"
"Invoice - 00116341","USD","1171.35","Honda Leander","Dealerware+ Open Marketplace","9/30/2025","Toll Charges Incurred"
"Invoice - 00116341","USD","360.00","Honda Leander","Dealerware+ Open Marketplace","9/30/2025","Toll Management Solutions"
"Invoice - 00118920","USD","540.00","Honda Leander","Dealerware+ Open Marketplace","10/31/2025","Connected Car Solutions"
"Invoice - 00098897","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","1/31/2025","Connected Car Solutions"
"Invoice - 00098897","USD","234.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","1/31/2025","Fleet Management"
"Invoice - 00101586","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","2/28/2025","Connected Car Solutions"
"Invoice - 00101586","USD","234.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","2/28/2025","Fleet Management"
"Invoice - 00102719","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","3/31/2025","Connected Car Solutions"
"Invoice - 00102719","USD","247.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","3/31/2025","Fleet Management"
"Invoice - 00104631","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","4/30/2025","Connected Car Solutions"
"Invoice - 00104631","USD","234.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","4/30/2025","Fleet Management"
"Invoice - 00106523","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","5/31/2025","Connected Car Solutions"
"Invoice - 00106523","USD","234.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","5/31/2025","Fleet Management"
"Invoice - 00109471","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","6/30/2025","Connected Car Solutions"
"Invoice - 00109471","USD","325.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","6/30/2025","Fleet Management"
"Invoice - 00110806","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","7/31/2025","Connected Car Solutions"
"Invoice - 00110806","USD","260.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","7/31/2025","Fleet Management"
"Invoice - 00113607","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","8/31/2025","Connected Car Solutions"
"Invoice - 00113607","USD","273.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","8/31/2025","Fleet Management"
"Invoice - 00116376","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","9/30/2025","Connected Car Solutions"
"Invoice - 00116376","USD","286.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","9/30/2025","Fleet Management"
"Invoice - 00118958","USD","400.00","Honda North of CLOVIS","Dealerware+ Open Marketplace","10/31/2025","Connected Car Solutions"
"Invoice - 00118958","USD","-306.45","Honda North of CLOVIS","Dealerware+ Open Marketplace","10/31/2025","Connected Car Solutions"
"Invoice - 00115003","USD","88.26","Hudson Nissan","Dealerware+ Nissan/Infiniti","7/31/2025","Toll Charges Incurred"
"Invoice - 00117299","USD","265.56","Hudson Nissan","Dealerware+ Nissan/Infiniti","8/31/2025","Toll Charges Incurred"
"Invoice - 00117299","USD","190.00","Hudson Nissan","Dealerware+ Nissan/Infiniti","8/31/2025","Toll Management Solutions"
"Invoice - 00120344","USD","410.32","Hudson Nissan","Dealerware+ Nissan/Infiniti","9/30/2025","Toll Charges Incurred"
"Invoice - 00120344","USD","220.00","Hudson Nissan","Dealerware+ Nissan/Infiniti","9/30/2025","Toll Management Solutions"
"Invoice - 00099477","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099477","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","1/31/2025","Fleet Management"
"Invoice - 00101011","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101011","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","2/28/2025","Fleet Management"
"Invoice - 00103170","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103170","USD","264.00","Jaguar Chandler","Dealerware+ Preferred","3/31/2025","Fleet Management"
"Invoice - 00104893","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104893","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","4/30/2025","Fleet Management"
"Invoice - 00106922","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106922","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","5/31/2025","Fleet Management"
"Invoice - 00109147","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109147","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","6/30/2025","Fleet Management"
"Invoice - 00111237","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111237","USD","228.00","Jaguar Chandler","Dealerware+ Preferred","7/31/2025","Fleet Management"
"Invoice - 00113903","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113903","USD","240.00","Jaguar Chandler","Dealerware+ Preferred","8/31/2025","Fleet Management"
"Invoice - 00116264","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116264","USD","192.00","Jaguar Chandler","Dealerware+ Preferred","9/30/2025","Fleet Management"
"Invoice - 00119124","USD","700.00","Jaguar Chandler","Dealerware+ Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099465","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099465","USD","380.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","1/31/2025","Fleet Management"
"Invoice - 00099465","USD","485.17","Land Rover Annapolis","Dealerware+ Bundled Preferred","1/31/2025","Toll Charges Incurred"
"Invoice - 00099465","USD","380.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","1/31/2025","Toll Management Solutions"
"Invoice - 00100999","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00100999","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","2/28/2025","Fleet Management"
"Invoice - 00100999","USD","404.36","Land Rover Annapolis","Dealerware+ Bundled Preferred","2/28/2025","Toll Charges Incurred"
"Invoice - 00100999","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","2/28/2025","Toll Management Solutions"
"Invoice - 00103158","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103158","USD","390.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","3/31/2025","Fleet Management"
"Invoice - 00103158","USD","1405.43","Land Rover Annapolis","Dealerware+ Bundled Preferred","3/31/2025","Toll Charges Incurred"
"Invoice - 00103158","USD","390.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","3/31/2025","Toll Management Solutions"
"Invoice - 00104881","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104881","USD","330.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","4/30/2025","Fleet Management"
"Invoice - 00104881","USD","186.04","Land Rover Annapolis","Dealerware+ Bundled Preferred","4/30/2025","Toll Charges Incurred"
"Invoice - 00104881","USD","330.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","4/30/2025","Toll Management Solutions"
"Invoice - 00106910","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106910","USD","320.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","5/31/2025","Fleet Management"
"Invoice - 00106910","USD","594.49","Land Rover Annapolis","Dealerware+ Bundled Preferred","5/31/2025","Toll Charges Incurred"
"Invoice - 00106910","USD","320.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","5/31/2025","Toll Management Solutions"
"Invoice - 00109135","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109135","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","6/30/2025","Fleet Management"
"Invoice - 00109135","USD","1154.68","Land Rover Annapolis","Dealerware+ Bundled Preferred","6/30/2025","Toll Charges Incurred"
"Invoice - 00109135","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","6/30/2025","Toll Management Solutions"
"Invoice - 00111225","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111225","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","7/31/2025","Fleet Management"
"Invoice - 00111225","USD","650.33","Land Rover Annapolis","Dealerware+ Bundled Preferred","7/31/2025","Toll Charges Incurred"
"Invoice - 00111225","USD","340.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","7/31/2025","Toll Management Solutions"
"Invoice - 00113890","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113890","USD","320.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","8/31/2025","Fleet Management"
"Invoice - 00113890","USD","1229.47","Land Rover Annapolis","Dealerware+ Bundled Preferred","8/31/2025","Toll Charges Incurred"
"Invoice - 00113890","USD","320.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","8/31/2025","Toll Management Solutions"
"Invoice - 00116251","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116251","USD","300.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","9/30/2025","Fleet Management"
"Invoice - 00116251","USD","752.08","Land Rover Annapolis","Dealerware+ Bundled Preferred","9/30/2025","Toll Charges Incurred"
"Invoice - 00116251","USD","300.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","9/30/2025","Toll Management Solutions"
"Invoice - 00119111","USD","620.00","Land Rover Annapolis","Dealerware+ Bundled Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099466","USD","1260.00","Land Rover Darien","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099466","USD","-167.74","Land Rover Darien","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099466","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","1/31/2025","Fleet Management"
"Invoice - 00099466","USD","1001.65","Land Rover Darien","Dealerware+ Bundled Preferred","1/31/2025","Toll Charges Incurred"
"Invoice - 00099466","USD","540.00","Land Rover Darien","Dealerware+ Bundled Preferred","1/31/2025","Toll Management Solutions"
"Invoice - 00101000","USD","1060.00","Land Rover Darien","Dealerware+ Bundled Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101000","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","2/28/2025","Fleet Management"
"Invoice - 00101000","USD","2349.06","Land Rover Darien","Dealerware+ Bundled Preferred","2/28/2025","Toll Charges Incurred"
"Invoice - 00101000","USD","570.00","Land Rover Darien","Dealerware+ Bundled Preferred","2/28/2025","Toll Management Solutions"
"Invoice - 00103159","USD","125.00","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Services Replacement"
"Invoice - 00103159","USD","1060.00","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103159","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Fleet Management"
"Invoice - 00103159","USD","-125.00","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Services Credit"
"Invoice - 00103159","USD","2313.93","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Toll Charges Incurred"
"Invoice - 00103159","USD","550.00","Land Rover Darien","Dealerware+ Bundled Preferred","3/31/2025","Toll Management Solutions"
"Invoice - 00104882","USD","1060.00","Land Rover Darien","Dealerware+ Bundled Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104882","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","4/30/2025","Fleet Management"
"Invoice - 00104882","USD","384.53","Land Rover Darien","Dealerware+ Bundled Preferred","4/30/2025","Toll Charges Incurred"
"Invoice - 00104882","USD","530.00","Land Rover Darien","Dealerware+ Bundled Preferred","4/30/2025","Toll Management Solutions"
"Invoice - 00106911","USD","250.00","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Services Replacement"
"Invoice - 00106911","USD","1060.00","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106911","USD","-5.16","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106911","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Fleet Management"
"Invoice - 00106911","USD","-250.00","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Services Credit"
"Invoice - 00106911","USD","1451.83","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Toll Charges Incurred"
"Invoice - 00106911","USD","580.00","Land Rover Darien","Dealerware+ Bundled Preferred","5/31/2025","Toll Management Solutions"
"Invoice - 00109136","USD","1020.00","Land Rover Darien","Dealerware+ Bundled Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109136","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","6/30/2025","Fleet Management"
"Invoice - 00109136","USD","1918.78","Land Rover Darien","Dealerware+ Bundled Preferred","6/30/2025","Toll Charges Incurred"
"Invoice - 00109136","USD","550.00","Land Rover Darien","Dealerware+ Bundled Preferred","6/30/2025","Toll Management Solutions"
"Invoice - 00111226","USD","1020.00","Land Rover Darien","Dealerware+ Bundled Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111226","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","7/31/2025","Fleet Management"
"Invoice - 00111226","USD","1700.44","Land Rover Darien","Dealerware+ Bundled Preferred","7/31/2025","Toll Charges Incurred"
"Invoice - 00111226","USD","550.00","Land Rover Darien","Dealerware+ Bundled Preferred","7/31/2025","Toll Management Solutions"
"Invoice - 00113891","USD","1020.00","Land Rover Darien","Dealerware+ Bundled Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113891","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","8/31/2025","Fleet Management"
"Invoice - 00113891","USD","1502.43","Land Rover Darien","Dealerware+ Bundled Preferred","8/31/2025","Toll Charges Incurred"
"Invoice - 00113891","USD","560.00","Land Rover Darien","Dealerware+ Bundled Preferred","8/31/2025","Toll Management Solutions"
"Invoice - 00116252","USD","1020.00","Land Rover Darien","Dealerware+ Bundled Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116252","USD","500.00","Land Rover Darien","Dealerware+ Bundled Preferred","9/30/2025","Fleet Management"
"Invoice - 00116252","USD","1858.80","Land Rover Darien","Dealerware+ Bundled Preferred","9/30/2025","Toll Charges Incurred"
"Invoice - 00116252","USD","540.00","Land Rover Darien","Dealerware+ Bundled Preferred","9/30/2025","Toll Management Solutions"
"Invoice - 00119112","USD","1020.00","Land Rover Darien","Dealerware+ Bundled Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099172","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099172","USD","470.00","Land Rover Englewood","Dealerware+ Bundled Preferred","1/31/2025","Fleet Management"
"Invoice - 00099172","USD","2151.98","Land Rover Englewood","Dealerware+ Bundled Preferred","1/31/2025","Toll Charges Incurred"
"Invoice - 00099172","USD","470.00","Land Rover Englewood","Dealerware+ Bundled Preferred","1/31/2025","Toll Management Solutions"
"Invoice - 00101662","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101662","USD","490.00","Land Rover Englewood","Dealerware+ Bundled Preferred","2/28/2025","Fleet Management"
"Invoice - 00101662","USD","4490.34","Land Rover Englewood","Dealerware+ Bundled Preferred","2/28/2025","Toll Charges Incurred"
"Invoice - 00101662","USD","490.00","Land Rover Englewood","Dealerware+ Bundled Preferred","2/28/2025","Toll Management Solutions"
"Invoice - 00102798","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00102798","USD","470.00","Land Rover Englewood","Dealerware+ Bundled Preferred","3/31/2025","Fleet Management"
"Invoice - 00102798","USD","4956.01","Land Rover Englewood","Dealerware+ Bundled Preferred","3/31/2025","Toll Charges Incurred"
"Invoice - 00102798","USD","470.00","Land Rover Englewood","Dealerware+ Bundled Preferred","3/31/2025","Toll Management Solutions"
"Invoice - 00104744","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104744","USD","480.00","Land Rover Englewood","Dealerware+ Bundled Preferred","4/30/2025","Fleet Management"
"Invoice - 00104744","USD","1864.00","Land Rover Englewood","Dealerware+ Bundled Preferred","4/30/2025","Toll Charges Incurred"
"Invoice - 00104744","USD","480.00","Land Rover Englewood","Dealerware+ Bundled Preferred","4/30/2025","Toll Management Solutions"
"Invoice - 00106734","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106734","USD","420.00","Land Rover Englewood","Dealerware+ Bundled Preferred","5/31/2025","Fleet Management"
"Invoice - 00106734","USD","6231.52","Land Rover Englewood","Dealerware+ Bundled Preferred","5/31/2025","Toll Charges Incurred"
"Invoice - 00106734","USD","420.00","Land Rover Englewood","Dealerware+ Bundled Preferred","5/31/2025","Toll Management Solutions"
"Invoice - 00108816","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00108816","USD","490.00","Land Rover Englewood","Dealerware+ Bundled Preferred","6/30/2025","Fleet Management"
"Invoice - 00108816","USD","4707.14","Land Rover Englewood","Dealerware+ Bundled Preferred","6/30/2025","Toll Charges Incurred"
"Invoice - 00108816","USD","490.00","Land Rover Englewood","Dealerware+ Bundled Preferred","6/30/2025","Toll Management Solutions"
"Invoice - 00111757","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111757","USD","440.00","Land Rover Englewood","Dealerware+ Bundled Preferred","7/31/2025","Fleet Management"
"Invoice - 00111757","USD","4538.93","Land Rover Englewood","Dealerware+ Bundled Preferred","7/31/2025","Toll Charges Incurred"
